cluster,day0_usage,day0_found,day15_usage,day15_found,vdjdb_yfv,vdjdb_yfv_day0,vdjdb_yfv_day15,delta,cluster_size,yfv_15_frac_in_cluster
244,9.140123810593784e-05,2,0.00011229667639904529,1,0,0,0,1.2283623558067622,2,0.0
245,0.00029324563892321726,36,0.00015036334636482336,30,4,2,2,0.5129217087294313,55,0.03636363636363636
246,3.8083849210807435e-06,1,9.516667491444516e-06,2,0,0,0,2.4605221045590673,3,0.0
247,2.475450198702483e-05,2,5.710000494866709e-06,1,0,0,0,0.23376048725095322,2,0.0
248,3.237127182918632e-05,5,2.284000197946684e-05,6,0,0,0,0.706470695085234,9,0.0
249,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
250,3.8083849210807435e-06,1,3.8066669965778065e-06,1,0,0,0,0.9995604515579641,2,0.0
251,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
252,9.901800794809932e-05,4,0.00011229667639904529,2,0,0,0,1.1339682740385482,5,0.0
253,8.188027580323598e-05,1,7.232667293497833e-05,2,0,0,0,0.8834646166452571,2,0.0
254,0.00013710185715890677,4,0.00016178334735455677,4,0,0,0,1.1798918083671708,5,0.0
255,8.188027580323598e-05,1,0.00012181334389048981,2,0,0,0,1.4871058031458533,2,0.0
256,8.949704564539747e-05,2,8.565000742300064e-05,2,0,0,0,0.9570628898008263,2,0.0
257,9.520962302701858e-05,4,0.00012942667788364543,10,0,0,0,1.3590094449007204,11,0.0
258,2.475450198702483e-05,6,2.2840001979466837e-05,5,0,0,0,0.9229717011204872,11,0.0
259,7.616769842161487e-06,2,3.8066669965778065e-06,1,0,0,0,0.5062567727798837,3,0.0
260,1.142515476324223e-05,3,0.0,0,0,0,0,0.00867667307331396,3,0.0
261,8.949704564539747e-05,2,8.374667392471174e-05,1,0,0,0,0.9358196279881342,2,0.0
262,1.3329347223782601e-05,3,9.516667491444516e-06,2,0,0,0,0.7160934430538777,5,0.0
263,0.00012377250993512415,2,0.00020175335081862376,2,0,0,0,1.6295249924647575,2,0.0
264,1.3329347223782601e-05,3,2.6646668976044647e-05,5,0,0,0,1.9916581595773943,5,0.0
265,3.8083849210807435e-06,1,7.613333993155613e-06,2,0,0,0,1.9735348868920333,3,0.0
266,3.8083849210807435e-06,1,2.0936668481177935e-05,3,0,0,0,5.382445410561274,4,0.0
267,9.520962302701859e-06,2,0.0,0,0,0,0,0.01039397067088777,2,0.0
268,8.568866072431673e-05,2,8.374667392471174e-05,4,0,0,0,0.9773631295417282,5,0.0
